product_name_langs,product_name_texts,additives_n,complete,completeness,created_t,ingredients_from_palm_oil_n,ingredients_n,ingredients_percent_analysis,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,known_ingredients_n,last_modified_t,last_updated_t,nova_group,popularity_key,rev,unknown_ingredients_n,schema_version,prediction
main | en,Fresh Louisiana Crunch Creme Cake | Fresh Louisiana Crunch Creme Cake,18.0,0.0,0.6000000238418579,1.489057225E9,0.0,55.0,1.0,0.0,49.0,37.0,84.0,1.740357068E9,1.740357068E9,4.0,0.0,3.0,4.0,999.0,0
main | en,"Waffles, Buttermilk | Waffles, Buttermilk",3.0,0.0,0.4000000059604645,1.489057884E9,0.0,35.0,1.0,0.0,26.0,19.0,48.0,1.659890449E9,1.707498202E9,4.0,0.0,4.0,1.0,999.0,0
main | en,Maraschino Cherries With Stems | Maraschino Cherries With Stems,4.0,0.0,0.6000000238418579,1.489057193E9,0.0,11.0,1.0,0.0,9.0,6.0,20.0,1.740357387E9,1.740357387E9,4.0,0.0,5.0,1.0,999.0,1
main | en,"Instant vanilla pudding & pie filling, vanilla | Instant vanilla pudding & pie filling, vanilla",9.0,0.0,0.5,1.489058415E9,0.0,19.0,1.0,0.0,15.0,16.0,19.0,1.587575305E9,1.734808995E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Powdered Sugar | Powdered Sugar,0.0,0.0,0.6000000238418579,1.48909458E9,0.0,2.0,1.0,0.0,2.0,0.0,5.0,1.740357716E9,1.740357716E9,3.0,0.0,4.0,0.0,999.0,1
main | en,"Hannaford, sparkling water, white grape | Hannaford, sparkling water, white grape",4.0,0.0,0.5,1.489072181E9,0.0,7.0,1.0,0.0,6.0,6.0,9.0,1.587585382E9,1.734803637E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Classic Italian Dressing | Classic Italian Dressing,1.0,0.0,0.675000011920929,1.489094407E9,0.0,17.0,1.0,0.0,16.0,7.0,32.0,1.740357803E9,1.740357803E9,4.0,0.0,9.0,2.0,999.0,1
main | en,Sliced Provolone Cheese | Sliced Provolone Cheese,0.0,0.0,0.6000000238418579,1.489078652E9,0.0,4.0,1.0,0.0,4.0,2.0,8.0,1.740357903E9,1.740357903E9,3.0,0.0,4.0,0.0,999.0,1
main | en,Shanghai Stir Fry | Shanghai Stir Fry,1.0,0.0,0.6000000238418579,1.489136353E9,0.0,13.0,1.0,0.0,11.0,1.0,13.0,1.740357951E9,1.748420386E9,3.0,0.0,3.0,0.0,1001.0,1
main | en,Red Hot Beef Burritos | Red Hot Beef Burritos,0.0,0.0,0.6000000238418579,1.489094424E9,0.0,18.0,1.0,0.0,15.0,12.0,33.0,1.740358322E9,1.740358322E9,1.0,0.0,3.0,3.0,999.0,1
main | en,Scalloped Potatoes | Scalloped Potatoes,1.0,0.0,0.6000000238418579,1.489094604E9,0.0,15.0,1.0,0.0,12.0,9.0,24.0,1.7403586E9,1.7403586E9,4.0,0.0,3.0,5.0,999.0,1
main | en,Zero Energy Drink | Zero Energy Drink,6.0,0.0,0.6000000238418579,1.489074557E9,0.0,17.0,1.0,0.0,14.0,14.0,20.0,1.740358674E9,1.740358674E9,4.0,0.0,3.0,2.0,999.0,1
main | en,"Soda, Grape | Soda, Grape",4.0,0.0,0.4000000059604645,1.489074558E9,0.0,10.0,1.0,0.0,9.0,6.0,26.0,1.489074558E9,1.707498539E9,4.0,0.0,1.0,0.0,999.0,1
main | en,"Essential everyday, preserves, blueberry | Essential everyday, preserves, blueberry",3.0,0.0,0.5,1.489067473E9,0.0,6.0,1.0,0.0,6.0,3.0,17.0,1.587581278E9,1.734806079E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Apple Sauce | Apple Sauce,0.0,0.0,0.6000000238418579,1.489062811E9,0.0,4.0,1.0,0.0,3.0,2.0,6.0,1.740359693E9,1.740359693E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Smooth & Creamy Real Mayonnaise | Smooth & Creamy Real Mayonnaise,2.0,0.0,0.6000000238418579,1.489061028E9,0.0,13.0,1.0,0.0,11.0,5.0,23.0,1.740360085E9,1.740360085E9,4.0,0.0,4.0,1.0,999.0,1
main | en,Peanuts | Peanuts,1.0,0.0,0.6000000238418579,1.489063417E9,0.0,9.0,1.0,0.0,9.0,2.0,20.0,1.740360169E9,1.740360169E9,4.0,0.0,4.0,0.0,999.0,1
main | en,"Culinaria, 100% juice, orange | Culinaria, 100% juice, orange",0.0,0.0,0.5,1.489070005E9,0.0,2.0,1.0,0.0,2.0,0.0,7.0,1.587583998E9,1.734804632E9,1.0,0.0,2.0,0.0,999.0,1
main | en,"Hello Kitty, Hello Kitty Eggs With Candy Inside | Hello Kitty, Hello Kitty Eggs With Candy Inside",5.0,0.0,0.5625,1.489071482E9,0.0,9.0,1.0,0.0,8.0,7.0,13.0,1.748713187E9,1.748713187E9,4.0,0.0,7.0,0.0,1001.0,1
main | en,Fat free milk | Fat free milk,0.0,0.0,0.5,1.489142557E9,0.0,3.0,1.0,0.0,3.0,2.0,8.0,1.587634873E9,1.7347924E9,1.0,0.0,2.0,0.0,999.0,1
en,Teriyaki Baste & Glaze,2.0,0.0,0.4625000059604645,1.489063882E9,0.0,23.0,1.0,0.0,20.0,8.0,20.0,1.767905162E9,1.771281745E9,4.0,1.0,13.0,3.0,1002.0,1
main | en,"Chuckles, Gum Drops | Chuckles, Gum Drops",5.0,0.0,0.5,1.489076097E9,0.0,11.0,1.0,0.0,10.0,6.0,18.0,1.587588092E9,1.734801585E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Ice Cream Sandwiches | Ice Cream Sandwiches,1.0,0.0,0.6000000238418579,1.489140852E9,0.0,18.0,1.0,0.0,15.0,8.0,38.0,1.740363125E9,1.740363125E9,4.0,0.0,4.0,1.0,999.0,1
main | en,Premium Ice Cream | Premium Ice Cream,5.0,0.0,0.675000011920929,1.489059929E9,0.0,18.0,1.0,0.0,17.0,8.0,28.0,1.740363356E9,1.740363356E9,4.0,0.0,8.0,1.0,999.0,1
main | en,"5 Star, Premium Cheese Spread, Garlic & Herb | 5 Star, Premium Cheese Spread, Garlic & Herb",3.0,0.0,0.4000000059604645,1.489059629E9,0.0,19.0,1.0,0.0,17.0,9.0,22.0,1.489059629E9,1.707499433E9,4.0,0.0,1.0,2.0,999.0,1
main | en,"Weis quality, yellow cheese, colby | Weis quality, yellow cheese, colby",1.0,0.0,0.5,1.489059629E9,0.0,6.0,1.0,0.0,5.0,4.0,10.0,1.587576246E9,1.73480857E9,4.0,0.0,2.0,0.0,999.0,1
main | en,"Weis quality, light nonfat yogurt, vanilla | Weis quality, light nonfat yogurt, vanilla",6.0,0.0,0.5,1.489059645E9,0.0,16.0,1.0,0.0,15.0,14.0,13.0,1.772112546E9,1.772112546E9,4.0,0.0,3.0,3.0,1003.0,1
main | en,Hot Sauce | Hot Sauce,1.0,0.0,0.6000000238418579,1.489077734E9,0.0,4.0,1.0,0.0,4.0,2.0,4.0,1.740364104E9,1.740364104E9,4.0,0.0,4.0,1.0,999.0,1
main | en,Sliced Beets | Sliced Beets,0.0,0.0,0.6000000238418579,1.4890553E9,0.0,3.0,1.0,0.0,3.0,0.0,6.0,1.740364407E9,1.740364407E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Probiotic Granola | Probiotic Granola,0.0,0.0,0.6000000238418579,1.489061435E9,0.0,18.0,1.0,0.0,17.0,11.0,35.0,1.740365042E9,1.740365042E9,4.0,0.0,3.0,3.0,999.0,1
main | en,"Weis, sandwich kremes, vanilla | Weis, sandwich kremes, vanilla",4.0,0.0,0.5,1.489051778E9,0.0,26.0,1.0,0.0,20.0,15.0,46.0,1.587571635E9,1.734811083E9,4.0,0.0,2.0,3.0,999.0,0
main | en,Pecan Shortbread Cookies | Pecan Shortbread Cookies,1.0,0.0,0.6000000238418579,1.489051766E9,0.0,15.0,1.0,0.0,14.0,8.0,35.0,1.740365447E9,1.740365447E9,3.0,0.0,3.0,1.0,999.0,1
main | en,"Clancy's, cheesy garlic bread potato chips | Clancy's, cheesy garlic bread potato chips",3.0,0.0,0.5,1.489076118E9,0.0,31.0,1.0,0.0,24.0,14.0,34.0,1.587588111E9,1.734801571E9,4.0,0.0,2.0,3.0,999.0,0
main | en,Shredded Wheat Bite Style Wheat Cereal | Shredded Wheat Bite Style Wheat Cereal,2.0,0.0,0.6625000238418579,1.489140149E9,0.0,18.0,1.0,0.0,15.0,14.0,24.0,1.740365762E9,1.740365762E9,4.0,1.0,8.0,1.0,999.0,1
main | en,100% pure coconut water tropical hydration | 100% pure coconut water tropical hydration,0.0,0.0,0.5,1.489073356E9,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.587586231E9,1.73480301E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Spiced Apple Preserve | Spiced Apple Preserve,2.0,0.0,0.6000000238418579,1.489090763E9,0.0,7.0,1.0,0.0,7.0,3.0,15.0,1.740366968E9,1.740366968E9,4.0,0.0,3.0,0.0,999.0,1
main | en,"Welch's, essentials juice cocktail with vitamins c,d & calcium, cherry pomegranate | Welch's, essentials juice cocktail with vitamins c,d & calcium, cherry pomegranate",1.0,0.0,0.5,1.489077752E9,0.0,22.0,1.0,0.0,17.0,14.0,26.0,1.587589153E9,1.734800781E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Premium Ice Cream | Premium Ice Cream,5.0,0.0,0.6000000238418579,1.48906369E9,0.0,22.0,1.0,0.0,19.0,9.0,35.0,1.740367917E9,1.740367917E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Small Curd Fat Free Cottage Cheese | Small Curd Fat Free Cottage Cheese,7.0,0.0,0.6000000238418579,1.489052827E9,0.0,16.0,1.0,0.0,15.0,15.0,19.0,1.74036797E9,1.74036797E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Potato Chips | Potato Chips,0.0,0.0,0.6000000238418579,1.489136436E9,0.0,7.0,1.0,0.0,5.0,2.0,12.0,1.740368318E9,1.740368318E9,3.0,0.0,3.0,1.0,999.0,1
main | en,3 Cheese & Kale Bake | 3 Cheese & Kale Bake,0.0,0.0,0.6875,1.489058912E9,0.0,45.0,1.0,0.0,39.0,9.0,41.0,1.775494454E9,1.775494454E9,3.0,8.0,20.0,4.0,1003.0,0
main | en,Olives With Pimientos & Capers | Olives With Pimientos & Capers,4.0,0.0,0.6000000238418579,1.489059575E9,0.0,12.0,1.0,0.0,11.0,7.0,14.0,1.74036858E9,1.74036858E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Tootie Fruities Cereal | Tootie Fruities Cereal,5.0,0.0,0.5,1.489063379E9,0.0,28.0,1.0,0.0,21.0,21.0,40.0,1.656247443E9,1.734730543E9,4.0,0.0,3.0,2.0,999.0,0
main | en,Colossal crunch sweetened corn & oat cereal | Colossal crunch sweetened corn & oat cereal,1.0,0.0,0.5,1.489063503E9,0.0,33.0,1.0,0.0,27.0,20.0,47.0,1.587578694E9,1.734807345E9,4.0,0.0,2.0,2.0,999.0,0
main | en,"Field day, sparkling water, berry, berry | Field day, sparkling water, berry, berry",0.0,0.0,0.5625,1.489072346E9,0.0,2.0,1.0,0.0,2.0,1.0,4.0,1.693427467E9,1.738753637E9,4.0,0.0,6.0,0.0,999.0,1
main | en,Green Tea With Ginseng & Honey | Green Tea With Ginseng & Honey,2.0,0.0,0.574999988079071,1.489071541E9,0.0,8.0,1.0,0.0,8.0,5.0,12.0,1.686075381E9,1.738753647E9,4.0,0.0,7.0,1.0,999.0,1
main | en,"Cafe-Style Beverage Mix Cappuccino, Original | Cafe-Style Beverage Mix Cappuccino, Original",4.0,0.0,0.4000000059604645,1.489070934E9,0.0,14.0,1.0,0.0,12.0,9.0,25.0,1.489070934E9,1.707500544E9,4.0,0.0,1.0,3.0,999.0,1
main | en,"Gelatin Dessert, Fruit Punch | Gelatin Dessert, Fruit Punch",8.0,0.0,0.4000000059604645,1.489070957E9,0.0,13.0,1.0,0.0,10.0,11.0,15.0,1.489070957E9,1.707500557E9,4.0,0.0,1.0,1.0,999.0,1
main | en,Jello lemon gelatin dessert mix boxes | Jello lemon gelatin dessert mix boxes,8.0,0.0,0.4749999940395355,1.489071004E9,0.0,16.0,1.0,0.0,11.0,15.0,15.0,1.750444012E9,1.750444012E9,4.0,1.0,14.0,1.0,1002.0,1
main | en,Salmon Burger | Salmon Burger,0.0,0.0,0.6000000238418579,1.489136456E9,0.0,15.0,1.0,0.0,14.0,9.0,35.0,1.740369621E9,1.740369621E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Coffee creamer | Coffee creamer,3.0,0.0,0.5,1.489141194E9,0.0,9.0,1.0,0.0,9.0,6.0,16.0,1.587633788E9,1.734792807E9,4.0,0.0,2.0,0.0,999.0,1
main | en,chocolate lactose free ice cream | chocolate lactose free ice cream,2.0,0.0,0.574999988079071,1.489056542E9,0.0,8.0,1.0,0.0,8.0,3.0,8.0,1.763938761E9,1.763938761E9,4.0,13.0,14.0,0.0,1002.0,1
main | en,Salted caramel ice cream | Salted caramel ice cream,7.0,0.0,0.4749999940395355,1.489056218E9,0.0,35.0,1.0,0.0,32.0,13.0,45.0,1.664921487E9,1.707500719E9,4.0,0.0,8.0,2.0,999.0,0
main | en,Jalapeno jack cheese | Jalapeno jack cheese,5.0,0.0,0.5,1.489059082E9,0.0,12.0,1.0,0.0,11.0,8.0,17.0,1.587575842E9,1.734808787E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Crushed Peeled Tomatoes | Crushed Peeled Tomatoes,1.0,0.0,0.6000000238418579,1.489094747E9,0.0,4.0,1.0,0.0,4.0,1.0,6.0,1.74037094E9,1.74037094E9,3.0,0.0,4.0,1.0,999.0,1
main | en,Mini Bagels | Mini Bagels,4.0,0.0,0.6000000238418579,1.489060081E9,0.0,25.0,1.0,0.0,21.0,14.0,41.0,1.740371985E9,1.740371985E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Poppy Seeds Bagels | Poppy Seeds Bagels,5.0,0.0,0.6000000238418579,1.489060349E9,0.0,25.0,1.0,0.0,21.0,14.0,38.0,1.740371987E9,1.740371987E9,4.0,0.0,3.0,2.0,999.0,0
main | en,"Cheddar, Cheddar Cheese Snack Spread | Cheddar, Cheddar Cheese Snack Spread",3.0,0.0,0.5,1.489060353E9,0.0,17.0,1.0,0.0,15.0,10.0,23.0,1.587576729E9,1.734808275E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Classic Vegetables Cut Green Beans | Classic Vegetables Cut Green Beans,0.0,0.0,0.6000000238418579,1.489069007E9,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.740372148E9,1.740372148E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Dark chocolate caramel topped with sea salt dark bites | Dark chocolate caramel topped with sea salt dark bites,4.0,0.0,0.5,1.48906402E9,0.0,24.0,1.0,0.0,19.0,7.0,39.0,1.587579054E9,1.734807164E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Decorative Chocolates | Decorative Chocolates,2.0,0.0,0.6000000238418579,1.489133691E9,0.0,20.0,1.0,0.0,18.0,9.0,31.0,1.740372474E9,1.740372474E9,4.0,0.0,3.0,3.0,999.0,1
main | en,Premium german dark chocolate | Premium german dark chocolate,3.0,0.0,0.5,1.489064018E9,0.0,19.0,1.0,2.0,15.0,10.0,41.0,1.587579053E9,1.734807165E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Roasted Sunflower Kernels With Sea Salt | Roasted Sunflower Kernels With Sea Salt,0.0,0.0,0.6000000238418579,1.489074321E9,0.0,3.0,1.0,0.0,3.0,1.0,6.0,1.740372748E9,1.740372748E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Whole Grain Spaghetti | Whole Grain Spaghetti,0.0,0.0,0.5,1.489056532E9,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.718831313E9,1.718831313E9,1.0,0.0,4.0,0.0,999.0,1
main | en,Roll butter | Roll butter,0.0,0.0,0.5,1.489078582E9,0.0,2.0,1.0,0.0,2.0,0.0,3.0,1.587589982E9,1.734800257E9,2.0,0.0,2.0,0.0,999.0,1
main | en,Low Fat Cottage Cheese 2% Milkfat Small Curd | Low Fat Cottage Cheese 2% Milkfat Small Curd,3.0,0.0,0.675000011920929,1.489096547E9,0.0,13.0,1.0,0.0,13.0,11.0,10.0,1.776118367E9,1.776118367E9,4.0,11.0,36.0,3.0,1003.0,1
main | fr,Milk Chocolate | Milk Chocolate,1.0,0.0,0.5874999761581421,1.517650037E9,0.0,11.0,1.0,1.0,8.0,6.0,7.0,1.774112224E9,1.774112224E9,4.0,1.0,15.0,4.0,1003.0,1
main | en,"Smooth & sweet citrus punch, orange | Smooth & sweet citrus punch, orange",9.0,0.0,0.5,1.489070475E9,0.0,27.0,1.0,0.0,24.0,19.0,47.0,1.587584275E9,1.734804473E9,4.0,0.0,2.0,2.0,999.0,0
main | en,Colossal Lightly Salted Mixed Nuts | Colossal Lightly Salted Mixed Nuts,0.0,0.0,0.6000000238418579,1.489138886E9,0.0,8.0,1.0,0.0,8.0,1.0,17.0,1.74037344E9,1.74037344E9,3.0,0.0,3.0,0.0,999.0,1
main | en,"Red & Pink, Cinnamon Ju Ju Hearts | Red & Pink, Cinnamon Ju Ju Hearts",2.0,0.0,0.5,1.489076189E9,0.0,8.0,1.0,0.0,7.0,4.0,15.0,1.587588166E9,1.734801524E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Mini Marshmallows | Mini Marshmallows,2.0,0.0,0.5,1.489135598E9,0.0,9.0,1.0,0.0,8.0,5.0,15.0,1.58762747E9,1.734795217E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Easy Strudel Toaster Pastries | Easy Strudel Toaster Pastries,19.0,0.0,0.5,1.489137032E9,0.0,52.0,1.0,0.0,48.0,32.0,94.0,1.587629075E9,1.734794503E9,4.0,0.0,3.0,2.0,999.0,0
main | en,Premium Ham | Premium Ham,4.0,0.0,0.5,1.48909085E9,0.0,11.0,1.0,0.0,9.0,8.0,13.0,1.587591606E9,1.734799189E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Liquid marinade | Liquid marinade,5.0,0.0,0.5,1.489070935E9,0.0,34.0,1.0,0.0,33.0,8.0,58.0,1.587658477E9,1.734782639E9,4.0,0.0,2.0,2.0,999.0,0
main | en,Ham Steaks | Ham Steaks,2.0,0.0,0.5,1.489140915E9,0.0,7.0,1.0,0.0,7.0,4.0,10.0,1.587633519E9,1.734792889E9,3.0,0.0,2.0,1.0,999.0,1
main | en,Hot dog chili sauce | Hot dog chili sauce,2.0,0.0,0.5,1.489056677E9,0.0,14.0,1.0,0.0,13.0,5.0,33.0,1.587574E9,1.734809691E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Fruit & Grain Bars | Fruit & Grain Bars,14.0,0.0,0.5,1.489094903E9,0.0,64.0,1.0,0.0,55.0,37.0,102.0,1.587594018E9,1.77128253E9,4.0,0.0,2.0,2.0,1002.0,0
main | en,"Tuscan herb panko bread crumbs, tuscan herb | Tuscan herb panko bread crumbs, tuscan herb",0.0,0.0,0.5,1.489067338E9,0.0,16.0,1.0,0.0,14.0,2.0,30.0,1.587581179E9,1.734806122E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Rich And Creamy Real Mayonnaise | Rich And Creamy Real Mayonnaise,1.0,0.0,0.5625,1.489094805E9,0.0,10.0,1.0,0.0,10.0,3.0,20.0,1.652710692E9,1.734732387E9,4.0,1.0,6.0,0.0,999.0,1
main | en,"7 select, apple juice | 7 select, apple juice",0.0,0.0,0.5,1.489071575E9,0.0,4.0,1.0,0.0,3.0,2.0,10.0,1.587584936E9,1.734804018E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Thin White Tortilla Chips | Thin White Tortilla Chips,0.0,0.0,0.5,1.489076203E9,0.0,8.0,1.0,0.0,6.0,4.0,12.0,1.587588178E9,1.734801514E9,3.0,0.0,3.0,1.0,999.0,1
main | en,Spanish olives sliced with pimientos | Spanish olives sliced with pimientos,3.0,0.0,0.5,1.489060691E9,0.0,9.0,1.0,0.0,9.0,5.0,13.0,1.718830857E9,1.718830857E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Hickory barbecue sauce | Hickory barbecue sauce,5.0,0.0,0.5625,1.489069192E9,0.0,26.0,1.0,0.0,22.0,12.0,22.0,1.745789814E9,1.745789814E9,4.0,0.0,8.0,4.0,1001.0,1
main | en,"Crock Pot, All Natural Warm Dips Mix, Southwest Santa Fe | Crock Pot, All Natural Warm Dips Mix, Southwest Santa Fe",0.0,0.0,0.5,1.48906484E9,0.0,15.0,1.0,0.0,14.0,3.0,22.0,1.587579588E9,1.734806926E9,3.0,0.0,2.0,1.0,999.0,1
main | it,Balsamic vinegar of Modena | Balsamic vinegar of Modena,1.0,0.0,0.7875000238418579,1.430168819E9,0.0,6.0,1.0,0.0,4.0,6.0,1.0,1.774461972E9,1.774461972E9,,1.0,16.0,5.0,1003.0,1
main | en,Iceberg Lettuce | Iceberg Lettuce,,0.0,0.699999988079071,1.470505065E9,0.0,,,,,,,1.768758122E9,1.771287024E9,,12.0,23.0,,1002.0,1
main | en,Southern Style Fordhook Lima Beans | Southern Style Fordhook Lima Beans,0.0,0.0,0.6000000238418579,1.489067586E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.740183017E9,1.740183017E9,,0.0,6.0,1.0,999.0,1
main | fr,Swiss Miss Milk Chocolate | Swiss Miss Milk Chocolate,,0.0,0.30000001192092896,1.487409057E9,,,,,,,,1.774462613E9,1.774462613E9,,0.0,2.0,,1003.0,1
main | en,"Redner's, Peanut Butter Cookes | Redner's, Peanut Butter Cookes",0.0,0.0,0.4000000059604645,1.489071146E9,0.0,24.0,1.0,0.0,24.0,22.0,8.0,1.489071147E9,1.707493203E9,,0.0,1.0,20.0,999.0,0
main | en,Coldwater Pink Shrimp Petite | Coldwater Pink Shrimp Petite,0.0,0.0,0.6000000238418579,1.489134147E9,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.774406611E9,1.774406611E9,,0.0,5.0,2.0,1003.0,1
"","",,0.0,0.16249999403953552,1.524221756E9,,,,,,,,1.566584025E9,1.743379812E9,,0.0,5.0,,1001.0,1
main | fr,Tuna pate | Tuna pate,0.0,0.0,0.4749999940395355,1.518982191E9,0.0,13.0,1.0,0.0,13.0,0.0,13.0,1.774463639E9,1.774463639E9,,3.0,14.0,0.0,1003.0,1
main | en,100% Natural Non-Stick Canola Cooking Spray Oil | 100% Natural Non-Stick Canola Cooking Spray Oil,1.0,0.0,0.4000000059604645,1.489134186E9,0.0,5.0,1.0,0.0,5.0,5.0,6.0,1.489134186E9,1.707495974E9,,0.0,1.0,2.0,999.0,1
main | fr,Riz basmati bio | Riz basmati bio,,0.0,0.375,1.522095639E9,,,,,,,,1.774463871E9,1.774463871E9,,1.0,11.0,,1003.0,1
main | fr,"Gemüselasagne, Vegetarisch | Gemüselasagne, Vegetarisch",,0.0,0.4749999940395355,1.526826187E9,,,,,,,,1.774064656E9,1.774064656E9,,1.0,11.0,,1003.0,1
main | fr | en,Green Fig Conserve | Green fig | Green Fig Conserve,,0.0,0.3499999940395355,1.536426541E9,,,,,,,,1.77393824E9,1.77393824E9,,1.0,14.0,,1003.0,1
main | en,Popping Corn | Popping Corn,0.0,0.0,0.5,1.489140193E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.587632796E9,1.734793129E9,,0.0,2.0,1.0,999.0,1
main | en,Sandwich Creme Cookies Lemon | Sandwich Creme Cookies Lemon,8.0,0.0,0.574999988079071,1.489140205E9,0.0,32.0,1.0,0.0,26.0,20.0,29.0,1.762222359E9,1.77128406E9,4.0,13.0,9.0,3.0,1002.0,0
main | en,Canneberges séchées | Canneberges séchées,0.0,0.0,0.887499988079071,1.340828816E9,0.0,3.0,1.0,0.0,3.0,0.0,9.0,1.644575644E9,1.771285592E9,3.0,1.0,12.0,0.0,1002.0,1
main | en,Pearl Wheat | Pearl Wheat,0.0,0.0,0.5,1.489090794E9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.587591578E9,1.734799206E9,,0.0,2.0,1.0,999.0,1
main | fr | en,Poitrine de poulet fumée au hickory | Poitrine de poulet fumée au hickory | Hickory Smoked Chicken Breast,,0.0,0.48750001192092896,1.536285659E9,,,,,,,,1.773761374E9,1.773761374E9,,6.0,28.0,,1003.0,1
main | en | fr,French Vanilla Cappuccino | French Vanilla Cappuccino | Tim Hortons French Vanilla Cappuccino 454g Can,3.0,0.0,0.7875000238418579,1.493976068E9,0.0,16.0,1.0,0.0,15.0,7.0,15.0,1.77607938E9,1.77607938E9,4.0,6.0,33.0,1.0,1003.0,1
main | fr,NICOLA VALLEY | NICOLA VALLEY,0.0,0.0,0.4749999940395355,1.51776219E9,0.0,10.0,1.0,0.0,8.0,10.0,0.0,1.774351949E9,1.774351949E9,,0.0,11.0,10.0,1003.0,1
main | fr,Biscuits au son d'avoine chocolat noir | Biscuits au son d'avoine chocolat noir,0.0,0.0,0.6875,1.451784648E9,0.0,15.0,1.0,0.0,15.0,15.0,1.0,1.772052542E9,1.772052542E9,,2.0900000001E10,58.0,14.0,1003.0,1
main | fr,Thé vert à l'érable | Thé vert à l'érable,0.0,0.0,0.9624999761581421,1.482937067E9,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.774321878E9,1.774321878E9,1.0,1.0,14.0,1.0,1003.0,1
main | en,Honey Roasted Peanuts | Honey Roasted Peanuts,1.0,0.0,0.574999988079071,1.489076224E9,0.0,7.0,1.0,0.0,7.0,1.0,13.0,1.674096911E9,1.734712637E9,4.0,0.0,9.0,0.0,999.0,1
main | en,"Dairy Fresh, Swiss Cheese | Dairy Fresh, Swiss Cheese",0.0,0.0,0.5,1.489079066E9,0.0,3.0,1.0,0.0,3.0,2.0,1.0,1.587590383E9,1.734799972E9,,0.0,2.0,2.0,999.0,1
main | it | fr | de | en,Bonne Nuit | of London Buonanotte Tisana ale erbe | Bonne Nuit | Gute Nacht | of London Good Night,0.0,0.0,0.574999988079071,1.486499105E9,0.0,4.0,1.0,4.0,0.0,4.0,6.0,1.708619958E9,1.729887982E9,1.0,0.0,14.0,0.0,999.0,1
main | en,Roasted Garlic Italian | Roasted Garlic Italian,3.0,0.0,0.5625,1.489069713E9,0.0,24.0,1.0,0.0,24.0,10.0,35.0,1.672355342E9,1.734715632E9,4.0,0.0,6.0,4.0,999.0,1
main | en,Caesar Dressing | Caesar Dressing,1.0,0.0,0.5625,1.489069725E9,0.0,19.0,1.0,0.0,18.0,5.0,44.0,1.672355459E9,1.734715626E9,4.0,0.0,9.0,0.0,999.0,1
main | en,Old fashioned milk | Old fashioned milk,1.0,0.0,0.5,1.489144046E9,0.0,9.0,1.0,0.0,8.0,3.0,19.0,1.587635834E9,1.771285563E9,4.0,0.0,2.0,0.0,1002.0,1
main | en,Shelled Walnuts | Shelled Walnuts,0.0,0.0,0.5,1.48906466E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.718829855E9,1.734414764E9,1.0,0.0,4.0,0.0,999.0,1
main | en,"Angonoa's, Breadsticks, Garlic | Angonoa's, Breadsticks, Garlic",0.0,0.0,0.5,1.489057818E9,0.0,13.0,1.0,0.0,12.0,6.0,13.0,1.772130675E9,1.772130675E9,3.0,1.0,3.0,0.0,1003.0,1
main | en,"Winco foods, 100% natural california raisins | Winco foods, 100% natural california raisins",0.0,0.0,0.5,1.489065553E9,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.587580067E9,1.734806695E9,1.0,0.0,3.0,0.0,999.0,1
